Account,trading_date,total_pnl,avg_pnl_per_trade,total_trades,total_volume_usd,avg_trade_size_usd,max_trade_size_usd,buy_trades_count,unique_coins_traded,total_fees,sell_trades_count,buy_sell_ratio,profitable_day,net_profit_after_fees,roi_percentage,pnl_volatility,sharpe_ratio_daily,trades_per_coin,date_standardized,sentiment_score,market_regime,cycle_phase,performance_in_fear,performance_in_greed,performance_in_neutral,contrarian_indicator,momentum_indicator
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-29,1520.5545,101.3703,15,16808.35,1120.5567,3085.19,0,1,5.8829,15,0.0,1,1514.6716,9.0464,82.42885949886222,18.4466,15.0,2025-01-29,4,Greed_Dominated,Stable,0.0,1520.5545,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-01,1501.1687,12.0093,125,383684.82,3069.4786,65618.5,78,4,132.7911,47,1.6595391587413035,1,1368.3776,0.3913,81.43810200162334,18.433,31.25,2025-02-01,4,Greed_Dominated,Topping,0.0,1501.1687,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-02,1042.5972,18.6178,56,126671.22,2261.9861,55910.08,24,2,51.0213,32,0.749976563232399,1,991.5758999999999,0.8231,32.38239900463307,32.1954,28.0,2025-02-02,4,Greed_Dominated,Stable,0.0,1042.5972,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-11,-215.3023,-7.9742,27,33419.97,1237.7767,13212.81,4,2,11.697,23,0.1739054823703317,0,-226.9993,-0.6442,12.672949390357658,-16.9878,13.5,2025-02-11,3,Balanced,Recovery,0.0,0.0,-215.3023,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-12,86.5623,2.8854,30,49773.99,1659.133,2610.0,1,1,17.4209,29,0.034481569601048236,1,69.14139999999999,0.1739,2.44164119761667,35.438,30.0,2025-02-12,3,Balanced,Stable,0.0,0.0,86.5623,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-24,-6596.3838,-227.4615,29,132597.59,4572.3307,82910.81,19,1,35.9,10,1.8998100189981002,0,-6632.283799999999,-4.9747,1268.191892683609,-5.2014,29.0,2025-02-24,3,Balanced,Stable,0.0,0.0,-6596.3838,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-27,0.0,0.0,13,20058.02,1542.9246,5001.63,13,1,0.357,0,13000.0,0,-0.357,0.0,0.0,0.0,13.0,2025-02-27,1,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-02,55.6785,11.1357,5,3476.81,695.362,1986.9,0,1,1.2169,5,0.0,1,54.4616,1.6014,12.954378151174575,4.2977,5.0,2025-03-02,2,Fear_Dominated,Bottoming,55.6785,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-03,125.3524,6.964,18,25452.84,1414.0467,6036.34,14,1,2.8532,4,3.4991252186953257,1,122.4992,0.4925,24.815332596750157,5.0512,18.0,2025-03-03,2,Fear_Dominated,Stable,125.3524,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-04,-12.644,-1.2644,10,8615.29,861.529,3918.16,8,1,0.2567,2,3.99800099950025,0,-12.9007,-0.1468,3.63279467401577,-3.4796,10.0,2025-03-04,1,Fear_Dominated,Declining,-12.644,0.0,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-06,0.0,0.0,10,11719.69,1171.969,2999.99,10,1,0.2666,0,10000.0,0,-0.2666,0.0,0.0,0.0,10.0,2025-03-06,2,Fear_Dominated,Bottoming,0.0,0.0,0.0,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-08,674.6728,39.6866,17,23466.46,1380.38,6239.76,0,1,8.2132,17,0.0,1,666.4596,2.8751,60.82778369042889,11.0913,17.0,2025-03-08,2,Fear_Dominated,Stable,674.6728,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-09,0.0,0.0,2,15997.57,7998.785,8536.29,2,1,0.1088,0,2000.0,0,-0.1088,0.0,0.0,0.0,2.0,2025-03-09,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-10,77.795,19.4487,4,3220.98,805.245,2281.6,0,1,1.1273,4,0.0,1,76.6677,2.4153,24.037030586493003,3.2363,4.0,2025-03-10,1,Fear_Dominated,Declining,77.795,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-12,241.5718,40.262,6,9211.99,1535.3317,5734.99,0,1,3.2242,6,0.0,1,238.3476,2.6224,53.44619300514749,4.5198,6.0,2025-03-12,2,Fear_Dominated,Bottoming,241.5718,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-13,-144.795,-36.1988,4,9573.63,2393.4075,6018.15,2,1,1.2809,2,0.9995002498750625,0,-146.0759,-1.5124,71.7173089549783,-2.0189,4.0,2025-03-13,3,Balanced,Recovery,0.0,0.0,-144.795,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-28,0.0,0.0,4,3022.22,755.555,2570.34,4,1,0.0761,0,4000.0,0,-0.0761,0.0,0.0,0.0,4.0,2025-03-28,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-29,-1473.3225,-92.0827,16,16523.22,1032.7012,4457.78,0,1,5.7831,16,0.0,0,-1479.1056,-8.9167,115.75462937261865,-12.7279,16.0,2025-03-29,2,Fear_Dominated,Stable,-1473.3225,0.0,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-31,131.1091,6.2433,21,19360.87,921.9462,6170.0,10,1,3.6014,11,0.909008271975275,1,127.50770000000001,0.6772,11.27857397902256,11.6236,21.0,2025-03-31,2,Fear_Dominated,Stable,131.1091,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-02,0.0,0.0,1,54768.6,54768.6,54768.6,1,1,0.4564,0,1000.0,0,-0.4564,0.0,0.0,0.0,1.0,2025-04-02,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-16,-22.1673,-0.5833,38,16316.22,429.3742,1914.36,8,3,5.7107,30,0.2666577780740642,0,-27.878,-0.1359,2.502039087032669,-8.8562,12.67,2025-04-16,2,Fear_Dominated,Stable,-22.1673,0.0,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-17,112.6068,1.632,69,73745.66,1068.7777,17100.0,33,2,14.9375,36,0.9166412044109886,1,97.6693,0.1527,3.9028485227331933,28.8451,34.5,2025-04-17,2,Fear_Dominated,Stable,112.6068,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-18,17.7328,0.771,23,9980.9,433.9522,1420.84,6,1,2.3285,17,0.3529204164460914,1,15.404300000000001,0.1777,0.9388614999954358,18.8675,23.0,2025-04-18,2,Fear_Dominated,Stable,17.7328,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-19,20.4979,0.8199,25,24215.99,968.6396,5604.54,8,2,4.8087,17,0.4705605552614552,1,15.689200000000001,0.0846,1.4737804358953916,13.899,12.5,2025-04-19,2,Fear_Dominated,Stable,20.4979,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-20,8.8114,0.2592,34,33109.96,973.8224,5210.27,23,2,8.0668,11,2.0907190255431325,1,0.7446000000000002,0.0266,9.973549635111109,0.8834,17.0,2025-04-20,2,Fear_Dominated,Stable,8.8114,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-21,77.1442,25.7147,3,1935.11,645.0367,1735.85,0,1,0.6773,3,0.0,1,76.4669,3.9866,37.708172356758766,2.0458,3.0,2025-04-21,2,Fear_Dominated,Stable,77.1442,0.0,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-22,0.0,0.0,1,21.55,21.55,21.55,0,1,0.0022,1,0.0,0,-0.0022,0.0,0.0,0.0,1.0,2025-04-22,3,Balanced,Recovery,0.0,0.0,0.0,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-23,56.9404,0.6189,92,181662.64,1974.5939,30052.67,45,6,25.5493,47,0.9574264377353674,1,31.391099999999998,0.0313,20.738091229137115,2.7456,15.33,2025-04-23,4,Greed_Dominated,Recovery,0.0,56.9404,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-24,-13.1555,-1.012,13,197248.85,15172.9885,86566.36,5,2,24.8071,8,0.6249218847644045,0,-37.962599999999995,-0.0067,2.1535062002126573,-6.106,6.5,2025-04-24,4,Greed_Dominated,Stable,0.0,-13.1555,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-25,323.4437,32.3444,10,62248.66,6224.866,45714.56,7,3,20.651,3,2.332555814728424,1,302.79269999999997,0.5196,77.16170267426838,4.1917,3.33,2025-04-25,4,Greed_Dominated,Stable,0.0,323.4437,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-26,-208.3227,-10.4161,20,4309.38,215.469,2148.87,0,1,0.5208,20,0.0,0,-208.8435,-4.8342,22.65200599765677,-9.1962,20.0,2025-04-26,4,Greed_Dominated,Stable,0.0,-208.3227,0.0,1,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-27,0.0,0.0,2,3871.98,1935.99,3382.02,2,1,0.0108,0,2000.0,0,-0.0108,0.0,0.0,0.0,2.0,2025-04-27,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-29,663.9086,132.7817,5,13020.08,2604.016,5046.66,0,1,3.906,5,0.0,1,660.0026,5.0991,117.06285553019507,5.6713,5.0,2025-04-29,4,Greed_Dominated,Recovery,0.0,663.9086,0.0,0,1
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-05-01,8.0656,0.8066,10,4544.35,454.435,678.97,9,1,0.2137,1,8.991008991008991,1,7.8519,0.1775,2.5505685669520046,3.161,10.0,2025-05-01,3,Balanced,Declining,0.0,0.0,8.0656,0,0
0x271b280974205ca63b716753467d5a371de622ab,2024-07-15,-1.0,-0.2,5,30351.0,6070.2,12422.25,2,1,10.1979,3,0.6664445184938355,0,-11.1979,-0.0033,0.28678926060785465,-3.4748,5.0,2024-07-15,3,Balanced,Recovery,0.0,0.0,-1.0,0,0
0x271b280974205ca63b716753467d5a371de622ab,2024-11-29,1584.3428,1584.3428,1,1584.35,1584.35,1584.35,0,1,0.5323,1,0.0,1,1583.8104999999998,99.9995,0.0,1584342.8,1.0,2024-11-29,5,Greed_Dominated,Stable,0.0,1584.3428,0.0,0,1
0x271b280974205ca63b716753467d5a371de622ab,2024-12-04,208.8175,52.2044,4,158123.95,39530.9875,79166.38,3,1,34.1297,1,2.997002997002997,1,174.68779999999998,0.1321,61.50201732292121,3.3952,4.0,2024-12-04,5,Greed_Dominated,Stable,0.0,208.8175,0.0,0,1
0x271b280974205ca63b716753467d5a371de622ab,2025-04-09,14949.2591,23.5793,634,5162600.49,8142.903,270252.29,244,3,1490.1642,390,0.6256394214373809,1,13459.0949,0.2896,96.98575593151894,154.1371,211.33,2025-04-09,1,Fear_Dominated,Stable,14949.2591,0.0,0.0,1,0
0x271b280974205ca63b716753467d5a371de622ab,2025-04-10,139.7537,19.9648,7,97324.06,13903.4371,36317.6,7,1,28.0293,0,7000.0,1,111.7244,0.1436,19.91075925139909,7.0187,7.0,2025-04-10,2,Fear_Dominated,Bottoming,139.7537,0.0,0.0,1,0
0x271b280974205ca63b716753467d5a371de622ab,2025-04-19,2178.8557,11.6516,187,1223035.6,6540.2973,133271.55,17,4,296.7787,170,0.09999941176816607,1,1882.077,0.1782,59.86456739330104,36.3958,46.75,2025-04-19,2,Fear_Dominated,Stable,2178.8557,0.0,0.0,1,0
0x271b280974205ca63b716753467d5a371de622ab,2025-04-20,2019.8146,11.7431,172,385741.98,2242.6859,34676.62,97,5,89.9434,75,1.2933160891188116,1,1929.8712,0.5236,24.6363536342706,81.9818,34.4,2025-04-20,2,Fear_Dominated,Stable,2019.8146,0.0,0.0,1,0
0x271b280974205ca63b716753467d5a371de622ab,2025-04-21,374.2139,34.0194,11,28852.4,2622.9455,7948.09,6,2,8.2963,5,1.1997600479904018,1,365.91760000000005,1.297,55.510560889248325,6.7412,5.5,2025-04-21,2,Fear_Dominated,Stable,374.2139,0.0,0.0,1,0
0x271b280974205ca63b716753467d5a371de622ab,2025-04-22,-48946.0208,-429.3511,114,2565894.51,22507.8466,999998.56,54,4,753.0933,60,0.8999850002499958,0,-49699.1141,-1.9076,2710.213954248258,-18.0598,28.5,2025-04-22,3,Balanced,Recovery,0.0,0.0,-48946.0208,0,0
0x271b280974205ca63b716753467d5a371de622ab,2025-04-23,2190.5952,56.1691,39,396032.05,10154.6679,97938.72,13,2,75.4608,26,0.4999807699703857,1,2115.1344000000004,0.5531,170.54273926357644,12.8448,19.5,2025-04-23,4,Greed_Dominated,Recovery,0.0,2190.5952,0.0,0,1
0x271b280974205ca63b716753467d5a371de622ab,2025-04-24,0.6,0.6,1,2625.42,2625.42,2625.42,0,1,0.7876,1,0.0,1,-0.1876,0.0229,0.0,600.0,1.0,2025-04-24,4,Greed_Dominated,Stable,0.0,0.6,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-15,113.3443,10.304,11,10363.96,942.1782,2389.2,5,4,2.5378,6,0.8331944675887352,1,110.8065,1.0936,14.239224442102943,7.9594,2.75,2024-11-15,5,Greed_Dominated,Stable,0.0,113.3443,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-16,42.6971,0.4402,97,27843.69,287.0484,2535.33,47,9,9.4787,50,0.9399812003759925,1,33.2184,0.1533,3.489185126410924,12.2335,10.78,2024-11-16,5,Greed_Dominated,Stable,0.0,42.6971,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-17,113.6432,1.8941,60,21987.69,366.4615,2319.58,31,10,6.3654,29,1.0689286576324954,1,107.2778,0.5168,7.821019495681685,14.5286,6.0,2024-11-17,5,Greed_Dominated,Stable,0.0,113.6432,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-18,83.9134,0.5117,164,111787.51,681.6312,5882.5,80,16,39.2134,84,0.9523696146474446,1,44.699999999999996,0.0751,7.021249328033043,11.9496,10.25,2024-11-18,5,Greed_Dominated,Stable,0.0,83.9134,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-19,49.7072,0.3013,165,250896.87,1520.5871,14340.0,78,17,87.0231,87,0.8965414190641486,1,-37.3159,0.0198,5.953192998033261,8.3483,9.71,2024-11-19,5,Greed_Dominated,Stable,0.0,49.7072,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-20,-195.1665,-1.2756,153,291826.21,1907.3608,14062.2,74,9,100.5317,79,0.9366970038353944,0,-295.69820000000004,-0.0669,11.408256157914256,-17.106,17.0,2024-11-20,5,Greed_Dominated,Stable,0.0,-195.1665,0.0,1,0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-21,269.8499,1.542,175,95698.22,546.847,3002.38,90,9,33.2035,85,1.0588110728109081,1,236.6464,0.282,7.947828500684752,33.9484,19.44,2024-11-21,5,Greed_Dominated,Stable,0.0,269.8499,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-22,73.5966,0.64,115,51106.9,444.4078,2500.61,59,10,16.8408,56,1.0535526151318726,1,56.755799999999994,0.144,4.600751304442288,15.9932,11.5,2024-11-22,5,Greed_Dominated,Stable,0.0,73.5966,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-23,85.3715,2.587,33,8550.88,259.1176,699.24,17,7,2.953,16,1.0624335979001311,1,82.4185,0.9984,5.388090219724688,15.8415,4.71,2024-11-23,5,Greed_Dominated,Stable,0.0,85.3715,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-24,48.9682,2.7205,18,3616.66,200.9256,500.01,9,8,1.2658,9,0.9998889012331964,1,47.702400000000004,1.354,5.863369737436586,8.3501,2.25,2024-11-24,5,Greed_Dominated,Stable,0.0,48.9682,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-25,52.5785,0.7732,68,22318.2,328.2088,1993.13,41,14,7.5925,27,1.5184622791748452,1,44.986,0.2356,3.6457360098136316,14.418,4.86,2024-11-25,5,Greed_Dominated,Stable,0.0,52.5785,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-26,82.4208,3.2968,25,30854.68,1234.1872,11615.5,18,7,10.5469,7,2.571061276960434,1,71.87389999999999,0.2671,5.349184662623575,15.4052,3.57,2024-11-26,5,Greed_Dominated,Stable,0.0,82.4208,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-27,37.1609,1.1613,32,32853.43,1026.6697,6012.75,12,8,11.46,20,0.599970001499925,1,25.700899999999997,0.1131,7.362339108847945,5.0467,4.0,2024-11-27,5,Greed_Dominated,Stable,0.0,37.1609,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-28,6.4952,0.2498,26,22326.62,858.7162,5914.0,13,7,7.7262,13,0.9999230828397816,1,-1.2310000000000008,0.0291,3.443449261855801,1.8857,3.71,2024-11-28,5,Greed_Dominated,Stable,0.0,6.4952,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-29,827.7992,30.6592,27,9162.61,339.3559,2439.7,13,9,3.8127,14,0.9285051067780873,1,823.9865000000001,9.0345,65.16449647081956,12.703,3.0,2024-11-29,5,Greed_Dominated,Stable,0.0,827.7992,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-30,1926.9404,113.3494,17,5332.41,313.6712,1499.95,3,7,1.4276,14,0.2142704092564817,1,1925.5128,36.1364,346.2959806852602,5.5644,2.43,2024-11-30,5,Greed_Dominated,Stable,0.0,1926.9404,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-01,225.8498,11.8868,19,6968.05,366.7395,1491.56,10,10,2.4219,9,1.1109876680368849,1,223.4279,3.2412,28.354304528560746,7.965,1.9,2024-12-01,5,Greed_Dominated,Stable,0.0,225.8498,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-02,3.8876,0.486,8,758.97,94.8712,249.78,5,6,0.575,3,1.6661112962345885,1,3.3125999999999998,0.5122,0.9386397149919264,4.1373,1.33,2024-12-02,5,Greed_Dominated,Stable,0.0,3.8876,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-03,141.4076,15.712,9,638.59,70.9544,149.74,2,8,0.2235,7,0.285673475217826,1,141.1841,22.1437,29.586408968763,4.7793,1.12,2024-12-03,5,Greed_Dominated,Stable,0.0,141.4076,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-04,1299.6198,144.4022,9,1915.1,212.7889,863.94,2,6,0.862,7,0.285673475217826,1,1298.7577999999999,67.8617,256.6758608593597,5.0633,1.5,2024-12-04,5,Greed_Dominated,Stable,0.0,1299.6198,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-05,382.5165,76.5033,5,660.3,132.06,332.72,3,4,0.256,2,1.4992503748125938,1,382.26050000000004,57.9307,126.5404930066972,3.0229,1.25,2024-12-05,5,Greed_Dominated,Stable,0.0,382.5165,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-06,106.948,13.3685,8,718.83,89.8538,249.8,1,6,0.1891,7,0.142836737608913,1,106.7589,14.8781,35.723612935588115,2.9937,1.33,2024-12-06,4,Greed_Dominated,Topping,0.0,106.948,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-07,81.6238,27.2079,3,260.89,86.9633,100.01,0,3,0.0913,3,0.0,1,81.5325,31.2867,47.12550211767048,1.732,1.0,2024-12-07,5,Greed_Dominated,Recovery,0.0,81.6238,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-08,4.8915,0.8152,6,643.12,107.1867,199.52,2,6,0.2251,4,0.4998750312421894,1,4.666399999999999,0.7606,1.783708773549137,2.7408,1.0,2024-12-08,5,Greed_Dominated,Stable,0.0,4.8915,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-09,64.145,3.7732,17,1142.71,67.2182,255.19,14,13,0.3939,3,4.665111629456848,1,63.751099999999994,5.6134,7.850861271056122,8.1694,1.31,2024-12-09,5,Greed_Dominated,Stable,0.0,64.145,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,49.8111,4.5283,11,481.58,43.78,54.97,6,8,0.1345,5,1.1997600479904018,1,49.6766,10.3433,9.764012519944455,5.101,1.38,2024-12-10,5,Greed_Dominated,Stable,0.0,49.8111,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,390.6719,26.0448,15,1154.71,76.9807,279.6,2,6,0.4041,13,0.15383432043688947,1,390.26779999999997,33.8329,54.919326637667886,7.1134,2.5,2024-12-11,4,Greed_Dominated,Topping,0.0,390.6719,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,229.7762,16.4126,14,1648.7,117.7643,600.28,7,7,0.833,7,0.999857163262391,1,228.9432,13.9368,33.27899478108798,6.9043,2.0,2024-12-12,5,Greed_Dominated,Recovery,0.0,229.7762,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,31.2535,7.8134,4,225.17,56.2925,99.88,2,2,0.0664,2,0.9995002498750625,1,31.187099999999997,13.88,9.067906907264414,3.4462,2.0,2024-12-13,5,Greed_Dominated,Stable,0.0,31.2535,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,152.6659,21.8094,7,1012.4,144.6286,438.89,1,5,0.3543,6,0.16663889351774702,1,152.3116,15.0796,17.73180569640085,8.6092,1.4,2024-12-14,5,Greed_Dominated,Stable,0.0,152.6659,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,254.8063,21.2339,12,1135.2,94.6,249.03,4,7,0.3543,8,0.4999375078115236,1,254.452,22.4459,27.064763757297065,9.4143,1.71,2024-12-15,5,Greed_Dominated,Stable,0.0,254.8063,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,309.3931,28.1266,11,1304.99,118.6355,499.47,4,7,0.3574,7,0.571346950435652,1,309.0357,23.7085,40.2467097521404,7.6872,1.57,2024-12-16,5,Greed_Dominated,Stable,0.0,309.3931,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,309.414,19.3384,16,1759.92,109.995,499.75,10,6,0.4578,6,1.6663889351774703,1,308.95619999999997,17.5811,49.219721043415085,6.2863,2.67,2024-12-17,5,Greed_Dominated,Stable,0.0,309.414,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,236.9125,18.224,13,1496.42,115.1092,254.88,10,5,0.4945,3,3.332222592469177,1,236.418,15.832,44.72020926061609,5.2975,2.6,2024-12-18,5,Greed_Dominated,Stable,0.0,236.9125,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,-29.6642,-2.6967,11,4721.57,429.2336,3102.39,8,6,1.8058,3,2.665778073975342,0,-31.470000000000002,-0.6283,14.077823934737298,-2.107,1.83,2024-12-19,5,Greed_Dominated,Stable,0.0,-29.6642,0.0,1,0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,521.2311,43.4359,12,2604.27,217.0225,487.07,2,5,0.9115,10,0.19998000199980004,1,520.3195999999999,20.0145,69.454250351707,7.5046,2.4,2024-12-20,4,Greed_Dominated,Topping,0.0,521.2311,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,741.9216,185.4804,4,1860.1,465.025,1550.0,2,2,0.2701,2,0.9995002498750625,1,741.6515,39.8861,362.651133715394,2.0458,2.0,2024-12-21,4,Greed_Dominated,Stable,0.0,741.9216,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,0.0,0.0,2,334.36,167.18,300.57,2,2,0.0325,0,2000.0,0,-0.0325,0.0,0.0,0.0,1.0,2024-12-22,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,4.7236,0.7873,6,1011.0,168.5,257.57,6,5,0.2518,0,6000.0,1,4.4718,0.4672,3.6924954818303437,1.2789,1.2,2024-12-23,4,Greed_Dominated,Stable,0.0,4.7236,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,0.0,0.0,1,24.97,24.97,24.97,0,1,0.0087,1,0.0,0,-0.0087,0.0,0.0,0.0,1.0,2024-12-24,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,19.6727,3.2788,6,1058.93,176.4883,424.21,4,4,0.2498,2,1.999000499750125,1,19.4229,1.8578,8.031344102566985,2.4492,1.5,2024-12-25,4,Greed_Dominated,Stable,0.0,19.6727,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,0.7606,0.3803,2,173.86,86.93,124.51,1,2,0.0971,1,0.9990009990009991,1,0.6635000000000001,0.4375,0.537814104061989,1.4116,1.0,2024-12-26,5,Greed_Dominated,Recovery,0.0,0.7606,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,23.5909,2.9489,8,1507.46,188.4325,999.35,5,5,0.5276,3,1.6661112962345885,1,23.0633,1.5649,5.522500831283465,4.271,1.6,2024-12-27,4,Greed_Dominated,Topping,0.0,23.5909,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,24.8643,12.4321,2,278.72,139.36,139.53,0,2,0.0976,2,0.0,1,24.7667,8.9209,17.58168190543796,1.4141,1.0,2024-12-28,4,Greed_Dominated,Stable,0.0,24.8643,0.0,0,1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,0.0,0.0,4,527.97,131.9925,254.64,0,3,0.1848,4,0.0,0,-0.1848,0.0,0.0,0.0,1.33,2024-12-29,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,9.8368,1.6395,6,766.71,127.785,499.71,4,5,0.3243,2,1.999000499750125,1,9.512500000000001,1.283,2.7567472660796213,3.567,1.2,2024-12-30,4,Greed_Dominated,Stable,0.0,9.8368,0.0,0,1
